date,date.1,close,volume,ticker
2024-07-01,1719806400000.0,137.32,1267490.0,EA
2024-07-01,1719806400000.0,560.01,3022511.0,ADBE
2024-07-01,1719806400000.0,34.97,4869516.0,HPQ
2024-07-01,1719806400000.0,321.16,414655.0,ANSS
2024-07-01,1719806400000.0,66.59,3609070.0,RDDT
2024-07-01,1719806400000.0,21.16,12509993.0,HPE
2024-07-01,1719806400000.0,3.36,3152765.0,COMP
2024-07-01,1719806400000.0,154.29,1237380.0,TTWO
2024-07-01,1719806400000.0,3.89,9409737.0,SOUN
2024-07-01,1719806400000.0,819.4,533025.0,MPWR
2024-07-01,1719806400000.0,18.62,1451874.0,DXC
2024-07-01,1719806400000.0,43.08,7826537.0,PINS
2024-07-01,1719806400000.0,94.95,2926236.0,OTIS
2024-07-01,1719806400000.0,30.45,1096707.0,INFA
2024-07-01,1719806400000.0,20.36,6071247.0,S
2024-07-01,1719806400000.0,66.19,1525720.0,PCOR
2024-07-01,1719806400000.0,237.41,4072555.0,AMAT
2024-07-01,1719806400000.0,36.5,372670.0,INTA
2024-07-01,1719806400000.0,155.22,185272.0,PI
2024-07-01,1719806400000.0,182.99,15690304.0,GOOGL
2024-07-01,1719806400000.0,71.49,648626.0,WK
2024-07-01,1719806400000.0,592.58,464350.0,HUBS
2024-07-01,1719806400000.0,127.29,397784.0,CRUS
2024-07-01,1719806400000.0,39.18,1279000.0,ACIW
2024-07-01,1719806400000.0,48.05,1084737.0,BL
2024-07-01,1719806400000.0,76.17,159813.0,BLKB
2024-07-01,1719806400000.0,31.5,1504359.0,SMTC
2024-07-01,1719806400000.0,34.67,676614.0,DOCN
2024-07-01,1719806400000.0,62.26,20096.0,QXO
2024-07-01,1719806400000.0,60.19,510153.0,QTWO
2024-07-01,1719806400000.0,45.91,581523.0,IAC
2024-07-01,1719806400000.0,122.53,145889.0,SITM
2024-07-01,1719806400000.0,181.67,948350.0,VEEV
2024-07-01,1719806400000.0,12.81,1616283.0,FRSH
2024-07-01,1719806400000.0,181.02,640697.0,PTC
2024-07-01,1719806400000.0,142.28,271647.0,QLYS
2024-07-01,1719806400000.0,1.63,58156.0,SOUNW
2024-07-01,1719806400000.0,37.43,1189812.0,FROG
2024-07-01,1719806400000.0,5.76,729494.0,RUM
2024-07-01,1719806400000.0,13.99,1626530.0,ASAN
2024-07-01,1719806400000.0,18.2,2523180.0,ZETA
2024-07-01,1719806400000.0,65.28,295441.0,SANM
2024-07-01,1719806400000.0,109.43,309866.0,SLAB
2024-07-01,1719806400000.0,26.4,1413201.0,BOX
2024-07-01,1719806400000.0,184.49,11541130.0,GOOG
2024-07-01,1719806400000.0,50.72,464048.0,AVT
2024-07-01,1719806400000.0,105.83,215161.0,AEIS
2024-07-01,1719806400000.0,102.75,88314.0,PLXS
2024-07-01,1719806400000.0,39.41,1085737.0,BRZE
2024-07-01,1719806400000.0,24.98,784208.0,CARG
2024-07-01,1719806400000.0,21.42,770579.0,DJTWW
2024-07-01,1719806400000.0,12.84,1494173.0,PYCR
2024-07-01,1719806400000.0,47.49,1031068.0,VRNS
2024-07-01,1719806400000.0,456.73,17184979.0,MSFT
2024-07-01,1719806400000.0,42.89,676777.0,TENB
2024-07-01,1719806400000.0,101.62,161594.0,ENS
2024-07-01,1719806400000.0,115.77,273212.0,SAIC
2024-07-01,1719806400000.0,31.25,860793.0,NCNO
2024-07-01,1719806400000.0,25.46,3673665.0,TOST
2024-07-01,1719806400000.0,28.61,2445431.0,AI
2024-07-01,1719806400000.0,121.68,231556.0,CVLT
2024-07-01,1719806400000.0,27.93,798395.0,ALGM
2024-07-01,1719806400000.0,33.66,1250362.0,HCP
2024-07-01,1719806400000.0,10.3,947067.0,AVPT
2024-07-01,1719806400000.0,63.78,473219.0,CNXC
2024-07-01,1719806400000.0,18.34,2274268.0,CWAN
2024-07-01,1719806400000.0,33.08,9556622.0,DJT
2024-07-01,1719806400000.0,21.51,1287326.0,WAY
2024-07-01,1719806400000.0,11.1,6816802.0,CCCS
2024-07-01,1719806400000.0,19.74,2113213.0,DV
2024-07-01,1719806400000.0,58.0,1048558.0,RMBS
2024-07-01,1719806400000.0,12.68,3397599.0,ZI
2024-07-01,1719806400000.0,69.69,372328.0,POWI
2024-07-01,1719806400000.0,189.1,201292.0,SPSC
2024-07-01,1719806400000.0,208.61,214582.0,OLED
2024-07-01,1719806400000.0,22.56,74348304.0,MARA
2024-07-01,1719806400000.0,40.24,1912381.0,AMKR
2024-07-01,1719806400000.0,164.08,47255280.0,AVGO
2024-07-01,1719806400000.0,136.88,82406.0,OSIS
2024-07-01,1719806400000.0,29.06,597638.0,ALKT
2024-07-01,1719806400000.0,18.66,815845.0,YOU
2024-07-01,1719806400000.0,504.68,10181217.0,META
2024-07-02,1719892800000.0,73.51,6089498.0,RDDT
2024-07-02,1719892800000.0,65.71,18172.0,QXO
2024-07-02,1719892800000.0,25.49,572028.0,CARG
2024-07-02,1719892800000.0,34.8,5621689.0,HPQ
2024-07-02,1719892800000.0,132.59,20459672.0,MU
2024-07-02,1719892800000.0,137.16,83757.0,OSIS
2024-07-02,1719892800000.0,129.88,1715032.0,NTAP
2024-07-02,1719892800000.0,12.84,929451.0,PYCR
2024-07-02,1719892800000.0,228.24,2158522.0,ADI
2024-07-02,1719892800000.0,29.53,1221130.0,ALGM
2024-07-02,1719892800000.0,509.0,190379.0,TYL
2024-07-02,1719892800000.0,21.12,11304645.0,HPE
2024-07-02,1719892800000.0,327.1,359034.0,ANSS
2024-07-02,1719892800000.0,10.28,785655.0,AVPT
2024-07-02,1719892800000.0,236.63,1165141.0,ADP
2024-07-02,1719892800000.0,92.06,3334870.0,MCHP
2024-07-02,1719892800000.0,110.91,226272.0,SLAB
2024-07-02,1719892800000.0,148.51,40159.0,UI
2024-07-02,1719892800000.0,170.22,4190960.0,PANW
2024-07-02,1719892800000.0,70.47,8515156.0,NEE
2024-07-02,1719892800000.0,35.47,4273065.0,IOT
2024-07-02,1719892800000.0,19.76,1987341.0,DV
2024-07-02,1719892800000.0,19.18,743995.0,YOU
2024-07-02,1719892800000.0,196.66,1649398.0,ZS
2024-07-02,1719892800000.0,142.94,1710520.0,GDDY
2024-07-02,1719892800000.0,138.88,1248781.0,EA
2024-07-02,1719892800000.0,103.97,110912.0,PLXS
2024-07-02,1719892800000.0,17.44,2517164.0,ZETA
2024-07-02,1719892800000.0,58.34,1909847.0,ZM
2024-07-02,1719892800000.0,28.09,2329473.0,AI
2024-07-02,1719892800000.0,101.76,131620.0,ENS
2024-07-02,1719892800000.0,1.79,51467.0,SOUNW
2024-07-02,1719892800000.0,71.6,8103012.0,MRVL
2024-07-02,1719892800000.0,70.56,340188.0,POWI
2024-07-02,1719892800000.0,31.48,816921.0,NCNO
2024-07-02,1719892800000.0,141.92,6583471.0,SNOW
2024-07-02,1719892800000.0,31.07,31277370.0,INTC
2024-07-02,1719892800000.0,98.34,2418838.0,TTD
2024-07-02,1719892800000.0,35.17,806242.0,DOCN
2024-07-02,1719892800000.0,247.86,991362.0,ADSK
2024-07-02,1719892800000.0,316.78,1272853.0,CDNS
2024-07-02,1719892800000.0,226.76,1689884.0,WDAY
2024-07-02,1719892800000.0,45.83,575594.0,IAC
2024-07-02,1719892800000.0,132.019,9197500.0,MSTR
2024-07-02,1719892800000.0,30.3,948619.0,ALKT
2024-07-02,1719892800000.0,61.01,4156609.0,FTNT
2024-07-02,1719892800000.0,609.66,506905.0,SNPS
2024-07-02,1719892800000.0,3.53,3164182.0,COMP
2024-07-02,1719892800000.0,95.95,1755956.0,OTIS
2024-07-02,1719892800000.0,143.47,7727472.0,DELL
2024-07-02,1719892800000.0,88.0,7014365.0,VRT
2024-07-02,1719892800000.0,365.81,398689.0,HUBB
2024-07-02,1719892800000.0,131.75,2821570.0,DDOG
2024-07-02,1719892800000.0,385.05,3127531.0,CRWD
2024-07-02,1719892800000.0,828.75,253115.0,MPWR
2024-07-02,1719892800000.0,35.995,691258.0,FROG
2024-07-02,1719892800000.0,48.07,1183424.0,BL
2024-07-02,1719892800000.0,65.95,629371.0,CNXC
2024-07-02,1719892800000.0,584.14,492160.0,HUBS
2024-07-02,1719892800000.0,75.6,111477.0,BLKB
2024-07-02,1719892800000.0,107.282,5418160.0,LRCX
2024-07-02,1719892800000.0,154.65,1491222.0,TTWO
2024-07-02,1719892800000.0,272.36,733539.0,VRSK
2024-07-02,1719892800000.0,158.68,241102.0,PI
2024-07-02,1719892800000.0,68.61,3605249.0,CTSH
2024-07-02,1719892800000.0,12.25,6256559.0,ZI
2024-07-02,1719892800000.0,67.56,5023825.0,APH
2024-07-02,1719892800000.0,18.26,1146123.0,DXC
2024-07-02,1719892800000.0,85.05,2204442.0,NET
2024-07-02,1719892800000.0,37.14,3880615.0,RBLX
2024-07-02,1719892800000.0,112.4,660967.0,SNX
2024-07-02,1719892800000.0,386.76,356437.0,MSI
2024-07-02,1719892800000.0,83.68,3407785.0,APP
2024-07-02,1719892800000.0,142.17,697594.0,PAYC
2024-07-02,1719892800000.0,182.85,700432.0,VEEV
2024-07-02,1719892800000.0,30.51,1002093.0,INFA
2024-07-02,1719892800000.0,13.52,1657056.0,ASAN
2024-07-02,1719892800000.0,29.09,2275337.0,CFLT
2024-07-02,1719892800000.0,22.12,47332760.0,MARA
2024-07-02,1719892800000.0,53.54,939936.0,BILL
2024-07-02,1719892800000.0,22.6,2510260.0,DBX
2024-07-02,1719892800000.0,111.76,790251.0,MTSI
2024-07-02,1719892800000.0,40.22,1251635.0,AMKR
2024-07-02,1719892800000.0,51.75,2505505.0,GTLB
2024-07-02,1719892800000.0,26.96,2775678.0,DOCS
2024-07-02,1719892800000.0,119.39,291840.0,ARW
2024-07-02,1719892800000.0,114.67,1186502.0,ESTC
2024-07-02,1719892800000.0,59.93,988365.0,RMBS
2024-07-02,1719892800000.0,50.75,1735772.0,DAY
2024-07-02,1719892800000.0,132.23,662427.0,PCTY
2024-07-02,1719892800000.0,67.98,1090712.0,PCOR
2024-07-02,1719892800000.0,240.86,3428644.0,AMAT
2024-07-02,1719892800000.0,24.4,383046.0,KVYO
2024-07-02,1719892800000.0,128.24,117560.0,SITM
2024-07-02,1719892800000.0,2.87,4298349.0,AUR
2024-07-02,1719892800000.0,60.85,277214.0,QTWO
2024-07-02,1719892800000.0,839.11,528958.0,KLAC
2024-07-02,1719892800000.0,109.27,2341925.0,EMR
2024-07-02,1719892800000.0,161.45,5169223.0,GE
2024-07-02,1719892800000.0,59.79,3023635.0,NTNX
2024-07-02,1719892800000.0,50.84,785732.0,GFS
2024-07-02,1719892800000.0,21.51,1465800.0,WAY
2024-07-02,1719892800000.0,12.96,8253621.0,PATH
2024-07-02,1719892800000.0,102.95,628035.0,LNW
2024-07-02,1719892800000.0,192.68,183952.0,SPSC
2024-07-02,1719892800000.0,60.22,2164248.0,LSCC
2024-07-02,1719892800000.0,35.98,721098.0,TEM
2024-07-02,1719892800000.0,213.44,390523.0,OLED
2024-07-02,1719892800000.0,118.9,1063560.0,QRVO
2024-07-02,1719892800000.0,29.45,3294066.0,MTCH
2024-07-02,1719892800000.0,11.06,5176322.0,CCCS
2024-07-02,1719892800000.0,95.77,3717166.0,ENPH
2024-07-02,1719892800000.0,58.73,354094.0,PEGA
2024-07-02,1719892800000.0,176.55,349949.0,GLOB
2024-07-02,1719892800000.0,7.14,3460651.0,IONQ
2024-07-02,1719892800000.0,33.62,1474465.0,HCP
2024-07-02,1719892800000.0,79.98,760587.0,PSN
2024-07-02,1719892800000.0,35.64,576009.0,VERX
2024-07-02,1719892800000.0,125.76,389612.0,CVLT
2024-07-02,1719892800000.0,16.01,5060295.0,U
2024-07-02,1719892800000.0,247.16,328370.0,APPF
2024-07-02,1719892800000.0,98.41,370817.0,ALTR
2024-07-02,1719892800000.0,428.27,106620.0,CACI
2024-07-02,1719892800000.0,26.8,1408685.0,KD
2024-07-02,1719892800000.0,31.73,4925622.0,DJT
2024-07-02,1719892800000.0,3.94,7661074.0,SOUN
2024-07-02,1719892800000.0,145.86,513086.0,LDOS
2024-07-02,1719892800000.0,62.77,4448730.0,PSTG
2024-07-02,1719892800000.0,29.9,702229.0,RBRK
2024-07-02,1719892800000.0,31.35,1763498.0,CRDO
2024-07-02,1719892800000.0,60.5,847442.0,ALAB
2024-07-02,1719892800000.0,48.03,957074.0,VRNS
2024-07-02,1719892800000.0,54.32,2341943.0,DOCU
2024-07-02,1719892800000.0,108.53,1572702.0,JBL
2024-07-02,1719892800000.0,20.2632,164693.0,DJTWW
2024-07-02,1719892800000.0,83.717,54860030.0,SMCI
2024-07-02,1719892800000.0,182.89,725070.0,PTC
2024-07-02,1719892800000.0,259.88,1799925.0,MDB
2024-07-02,1719892800000.0,62.47,579848.0,SSNC
2024-07-02,1719892800000.0,16.26,11567235.0,SNAP
2024-07-02,1719892800000.0,20.46,2608956.0,S
2024-07-02,1719892800000.0,57.22,1407347.0,TWLO
2024-07-02,1719892800000.0,50.82,520283.0,AVT
2024-07-02,1719892800000.0,43.26,5370025.0,PINS
2024-07-02,1719892800000.0,25.99,3157126.0,TOST
2024-07-02,1719892800000.0,26.41,1278313.0,BOX
2024-07-02,1719892800000.0,39.47,711524.0,BRZE
2024-07-02,1719892800000.0,65.64,218134.0,SANM
2024-07-02,1719892800000.0,18.24,1127344.0,CWAN
2024-07-02,1719892800000.0,78.05,2689003.0,WDC
2024-07-02,1719892800000.0,138.8,413283.0,GWRE
2024-07-02,1719892800000.0,175.98,715485.0,VRSN
2024-07-02,1719892800000.0,13.04,2098834.0,FRSH
2024-07-02,1719892800000.0,43.62,506342.0,TENB
2024-07-02,1719892800000.0,416.01,264359.0,FDS
2024-07-02,1719892800000.0,49.25,792194.0,BSY
2024-07-02,1719892800000.0,32.79,1385415.0,SMTC
2024-07-02,1719892800000.0,183.28,408583.0,EPAM
2024-07-02,1719892800000.0,193.89,743237.0,DUOL
2024-07-02,1719892800000.0,39.04,744033.0,ACIW
2024-07-02,1719892800000.0,94.36,458643.0,LOGI
2024-07-02,1719892800000.0,129.77,353492.0,CRUS
2024-07-02,1719892800000.0,271.65,168655.0,CW
2024-07-02,1719892800000.0,106.96,1679852.0,SWKS
2024-07-02,1719892800000.0,93.61,1097419.0,OKTA
2024-07-02,1719892800000.0,216.73,3183893.0,FSLR
2024-07-02,1719892800000.0,71.87,508979.0,WK
2024-07-02,1719892800000.0,195.04,147999.0,AZPN
2024-07-02,1719892800000.0,37.05,504442.0,INTA
2024-07-02,1719892800000.0,45.47,2515106.0,DT
2024-07-02,1719892800000.0,24.96,3110225.0,GEN
2024-07-02,1719892800000.0,5.68,753222.0,RUM
2024-07-02,1719892800000.0,72.92,5764883.0,ON
2024-07-02,1719892800000.0,116.46,207133.0,SAIC
2024-07-02,1719892800000.0,256.19,5039986.0,CRM
2024-07-02,1719892800000.0,143.58,245601.0,QLYS
2024-07-02,1719892800000.0,72.86,1418316.0,COHR
2024-07-02,1719892800000.0,106.64,130112.0,AEIS
2024-07-02,1719892800000.0,122.67,214601150.0,NVDA
2024-07-02,1719892800000.0,186.61,11740231.0,GOOG
2024-07-02,1719892800000.0,185.24,16834781.0,GOOGL
2024-07-02,1719892800000.0,245.66,531543.0,MANH
2024-07-02,1719892800000.0,794.11,863268.0,NOW
2024-07-02,1719892800000.0,459.28,13603136.0,MSFT
2024-07-02,1719892800000.0,220.27,57112299.0,AAPL
2024-07-02,1719892800000.0,567.71,2949905.0,ADBE
2024-07-02,1719892800000.0,509.5,7515705.0,META
2024-07-02,1719892800000.0,143.28,5716674.0,ORCL
2024-07-02,1719892800000.0,656.22,914097.0,INTU
2024-07-02,1719892800000.0,25.83,31870993.0,PLTR
2024-07-02,1719892800000.0,200.16,5528683.0,QCOM
2024-07-02,1719892800000.0,165.748,32196350.0,AVGO
2024-07-02,1719892800000.0,198.42,4105188.0,TXN
2024-07-02,1719892800000.0,177.3,2817254.0,IBM
2024-07-02,1719892800000.0,163.76,466575.0,JKHY
2024-07-02,1719892800000.0,164.31,56590942.0,AMD
2024-07-03,1719979200000.0,199.53,72088.0,AZPN
2024-07-03,1719979200000.0,785.92,569977.0,NOW
2024-07-03,1719979200000.0,2.91,2466157.0,AUR
2024-07-03,1719979200000.0,24.45,203202.0,KVYO
2024-07-03,1719979200000.0,143.11,457044.0,PAYC
2024-07-03,1719979200000.0,132.13,859463.0,PCTY
2024-07-03,1719979200000.0,67.79,2652019.0,APH
2024-07-03,1719979200000.0,51.26,1245644.0,DAY
2024-07-03,1719979200000.0,31.23,23839615.0,INTC
2024-07-03,1719979200000.0,73.86,708271.0,COHR
2024-07-03,1719979200000.0,185.53,349976.0,EPAM
2024-07-03,1719979200000.0,163.65,257745.0,JKHY
2024-07-03,1719979200000.0,93.79,561117.0,OKTA
2024-07-03,1719979200000.0,29.93,1159568.0,RBRK
2024-07-03,1719979200000.0,31.58,715230.0,CRDO
2024-07-03,1719979200000.0,115.88,428792.0,ESTC
2024-07-03,1719979200000.0,104.63,1799697.0,SWKS
2024-07-03,1719979200000.0,163.0,2550422.0,GE
2024-07-03,1719979200000.0,272.25,133310.0,CW
2024-07-03,1719979200000.0,49.46,374279.0,BSY
2024-07-03,1719979200000.0,95.2,141158.0,LOGI
2024-07-03,1719979200000.0,113.48,360349.0,SNX
2024-07-03,1719979200000.0,193.82,309158.0,DUOL
2024-07-03,1719979200000.0,99.17,3956801.0,ENPH
2024-07-03,1719979200000.0,426.95,76728.0,CACI
2024-07-03,1719979200000.0,53.17,2069429.0,GTLB
2024-07-03,1719979200000.0,20.15,1701111.0,S
2024-07-03,1719979200000.0,172.922,39748300.0,AVGO
2024-07-03,1719979200000.0,659.9,920091.0,INTU
2024-07-03,1719979200000.0,72.2,6061513.0,MRVL
2024-07-03,1719979200000.0,30.44,1128878.0,INFA
2024-07-03,1719979200000.0,12.96,5833598.0,PATH
2024-07-03,1719979200000.0,104.14,626230.0,LNW
2024-07-03,1719979200000.0,62.37,1740922.0,LSCC
2024-07-03,1719979200000.0,34.39,1092567.0,TEM
2024-07-03,1719979200000.0,117.13,1073324.0,QRVO
2024-07-03,1719979200000.0,29.52,1888221.0,MTCH
2024-07-03,1719979200000.0,176.4,183219.0,GLOB
2024-07-03,1719979200000.0,108.274,4238080.0,LRCX
2024-07-03,1719979200000.0,7.17,2204466.0,IONQ
2024-07-03,1719979200000.0,144.38,3515716.0,ORCL
2024-07-03,1719979200000.0,80.61,246581.0,PSN
2024-07-03,1719979200000.0,35.46,359760.0,VERX
2024-07-03,1719979200000.0,15.73,3790545.0,U
2024-07-03,1719979200000.0,249.97,245128.0,APPF
2024-07-03,1719979200000.0,68.82,1020509.0,PCOR
2024-07-03,1719979200000.0,387.18,1441643.0,CRWD
2024-07-03,1719979200000.0,26.64,653057.0,KD
2024-07-03,1719979200000.0,93.58,2398270.0,MCHP
2024-07-03,1719979200000.0,98.14,139305.0,ALTR
2024-07-03,1719979200000.0,53.16,480217.0,BILL
2024-07-03,1719979200000.0,44.88,1403122.0,DT
2024-07-03,1719979200000.0,22.63,1424699.0,DBX
2024-07-03,1719979200000.0,111.92,231859.0,MTSI
2024-07-03,1719979200000.0,26.37,1162109.0,DOCS
2024-07-03,1719979200000.0,260.95,4724650.0,CRM
2024-07-03,1719979200000.0,246.22,230503.0,MANH
2024-07-03,1719979200000.0,139.12,377504.0,GWRE
2024-07-03,1719979200000.0,143.69,1435510.0,GDDY
2024-07-03,1719979200000.0,198.4,852030.0,ZS
2024-07-03,1719979200000.0,28.58,1335416.0,CFLT
2024-07-03,1719979200000.0,138.67,785052.0,EA
2024-07-03,1719979200000.0,34.85,3961389.0,HPQ
2024-07-03,1719979200000.0,142.67,13170699.0,DELL
2024-07-03,1719979200000.0,326.95,282007.0,ANSS
2024-07-03,1719979200000.0,570.15,1644035.0,ADBE
2024-07-03,1719979200000.0,73.62,2718149.0,RDDT
2024-07-03,1719979200000.0,20.67,11364164.0,HPE
2024-07-03,1719979200000.0,153.5,704089.0,TTWO
2024-07-03,1719979200000.0,839.22,309828.0,MPWR
2024-07-03,1719979200000.0,231.11,3983657.0,FSLR
2024-07-03,1719979200000.0,592.31,251372.0,HUBS
2024-07-03,1719979200000.0,15.75,11489279.0,SNAP
2024-07-03,1719979200000.0,181.33,597188.0,VEEV
2024-07-03,1719979200000.0,96.51,1305389.0,OTIS
2024-07-03,1719979200000.0,198.94,2400343.0,TXN
2024-07-03,1719979200000.0,109.56,1059824.0,EMR
2024-07-03,1719979200000.0,68.3,1207566.0,CTSH
2024-07-03,1719979200000.0,84.53,1625489.0,NET
2024-07-03,1719979200000.0,25.85,18426577.0,PLTR
2024-07-03,1719979200000.0,37.77,3939783.0,RBLX
2024-07-03,1719979200000.0,131.5,1766473.0,DDOG
2024-07-03,1719979200000.0,93.42,7845604.0,VRT
2024-07-03,1719979200000.0,99.47,2271841.0,TTD
2024-07-03,1719979200000.0,273.28,333690.0,VRSK
2024-07-03,1719979200000.0,246.3,898209.0,ADSK
2024-07-03,1719979200000.0,225.55,842367.0,WDAY
2024-07-03,1719979200000.0,35.67,1536321.0,IOT
2024-07-03,1719979200000.0,24.68,2671399.0,GEN
